23.065	69.195	138.390	207.585	196.9278652344
22.617	67.851	135.702	203.553	208.5862015625
20.594	61.782	123.564	185.346	214.38015
20.090	60.270	120.540	180.810	215.970634375
18.753	56.259	112.518	168.777	215.0750669922
17.983	53.949	107.898	161.847	211.2547490234
18.494	55.482	110.964	166.446	205.4010154297
17.472	52.416	104.832	157.248	202.2578679688
16.429	49.287	98.574	147.861	205.8685515625
16.268	48.804	97.608	146.412	217.6388482422
17.045	51.135	102.270	153.405	224.7563316406
18.102	54.306	108.612	162.918	221.6202998047
18.746	56.238	112.476	168.714	210.8317335938
18.648	55.944	111.888	167.832	200.1542322266
18.011	54.033	108.066	162.099	194.0896818359
17.703	53.109	106.218	159.327	189.9434833984
17.479	52.437	104.874	157.311	183.1605493164
17.927	53.781	107.562	161.343	176.0840998047
17.808	53.424	106.848	160.272	171.9987833008
18.123	54.369	108.738	163.107	167.2702671875
17.395	52.185	104.370	156.555	164.1596170898
17.738	53.214	106.428	159.642	162.6915333984
17.948	53.844	107.688	161.532	164.0047495117
18.508	55.524	111.048	166.572	168.3422666016
18.774	56.322	112.644	168.966	176.319584082
18.032	54.096	108.192	162.288	188.1228010742
17.591	52.773	105.546	158.319	198.0956181641
17.843	53.529	107.058	160.587	204.0542167969
18.410	55.230	110.460	165.690	206.1023341797
18.200	54.600	109.200	163.800	203.0616841797
17.241	51.723	103.446	155.169	197.2751
16.009	48.027	96.054	144.081	194.6124984375
15.834	47.502	95.004	142.506	198.6998818359
15.883	47.649	95.298	142.947	212.0065822266
16.086	48.258	96.516	144.774	220.1760166016
15.337	46.011	92.022	138.033	219.3364166016
14.623	43.869	87.738	131.607	211.8160175781
13.713	41.139	82.278	123.417	202.5582677734
12.558	37.674	75.348	113.022	195.7214177734
11.403	34.209	68.418	102.627	189.7664507813
10.353	31.059	62.118	93.177	183.2541168945
9.156	27.468	54.936	82.404	177.9859831055
7.987	23.961	47.922	71.883	175.9625333984
7.623	22.869	45.738	68.607	173.2803162109
8.295	24.885	49.770	74.655	173.5625505859
8.540	25.620	51.240	76.860	182.0281171875
8.617	25.851	51.702	77.553	206.8808845703
9.009	27.027	54.054	81.081	235.3024677734
9.037	27.111	54.222	81.333	247.6821017578
9.408	28.224	56.448	84.672	250.4115650391
9.240	27.720	55.440	83.160	252.2731669922
9.828	29.484	58.968	88.452	253.1333996094
9.877	29.631	59.262	88.893	252.9580511719
9.695	29.085	58.170	87.255	252.0769333984
9.828	29.484	58.968	88.452	249.5694841797
9.996	29.988	59.976	89.964	246.69025
10.619	31.857	63.714	95.571	249.1936009766
11.046	33.138	66.276	99.414	257.2627183594
11.081	33.243	66.486	99.729	260.4895496094
11.620	34.860	69.720	104.580	258.2311988281
11.963	35.889	71.778	107.667	244.7748517578
11.431	34.293	68.586	102.879	229.0421183594
10.339	31.017	62.034	93.051	216.4402177734
9.317	27.951	55.902	83.853	207.8764998047
8.834	26.502	53.004	79.506	200.3635985352
8.876	26.628	53.256	79.884	193.3329844727
8.827	26.481	52.962	79.443	190.2532010742
9.205	27.615	55.230	82.845	187.4115845703
8.771	26.313	52.626	78.939	186.6308001953
8.491	25.473	50.946	76.419	193.9697498047
8.484	25.452	50.904	76.356	216.6038496094
8.946	26.838	53.676	80.514	242.8580996094
9.184	27.552	55.104	82.656	253.8776990234
9.275	27.825	55.650	83.475	255.6717009766
8.582	25.746	51.492	77.238	256.9954988281
7.980	23.940	47.880	71.820	257.4206482422
7.742	23.226	46.452	69.678	256.3320679688
8.043	24.129	48.258	72.387	254.4012152344
7.917	23.751	47.502	71.253	251.1642017578
7.749	23.247	46.494	69.741	248.6020003906
7.819	23.457	46.914	70.371	250.7007669922
8.246	24.738	49.476	74.214	258.7597318359
8.267	24.801	49.602	74.403	263.0272816406
9.352	28.056	56.112	84.168	261.4493490234
10.710	32.130	64.260	96.390	248.0257316406
12.047	36.141	72.282	108.423	231.7570824219
12.992	38.976	77.952	116.928	218.4164832031
13.258	39.774	79.548	119.322	209.5208486328
13.510	40.530	81.060	121.590	201.9331989258
13.188	39.564	79.128	118.692	195.0079655273
12.628	37.884	75.768	113.652	192.2886332031
12.481	37.443	74.886	112.329	188.954465332
12.537	37.611	75.222	112.833	188.2386499023
12.299	36.897	73.794	110.691	194.8124333984
12.516	37.548	75.096	112.644	216.7078513672
12.026	36.078	72.156	108.234	242.3370984375
11.816	35.448	70.896	106.344	252.9451154297
11.298	33.894	67.788	101.682	255.5389662109
10.465	31.395	62.790	94.185	256.8413316406
10.017	30.051	60.102	90.153	257.9476337891
9.618	28.854	57.708	86.562	257.5207835938
9.681	29.043	58.086	87.129	255.4951820313
10.038	30.114	60.228	90.342	251.9992488281
10.472	31.416	62.832	94.248	249.2975003906
11.109	33.327	66.654	99.981	251.1458675781
11.333	33.999	67.998	101.997	257.6382158203
11.970	35.910	71.820	107.730	261.7570820313
12.509	37.527	75.054	112.581	259.8100486328
12.516	37.548	75.096	112.644	246.8407847656
12.649	37.947	75.894	113.841	231.4423496094
13.111	39.333	78.666	117.999	218.2726830078
12.733	38.199	76.398	114.597	208.5991998047
13.209	39.627	79.254	118.881	202.977884668
12.845	38.535	77.070	115.605	196.6294321289
12.383	37.149	74.298	111.447	193.7528668945
11.858	35.574	71.148	106.722	190.1486666016
11.809	35.427	70.854	106.281	189.1039666992
11.620	34.860	69.720	104.580	195.5467654297
11.256	33.768	67.536	101.304	217.4619998047
10.906	32.718	65.436	98.154	243.2765482422
10.528	31.584	63.168	94.752	253.6763818359
10.192	30.576	61.152	91.728	255.3425849609
9.933	29.799	59.598	89.397	254.6664322266
9.604	28.812	57.624	86.436	256.7834824219
9.807	29.421	58.842	88.263	255.6102654297
9.821	29.463	58.926	88.389	252.4660990234
10.101	30.303	60.606	90.909	249.6526662109
10.234	30.702	61.404	92.106	247.9470988281
10.941	32.823	65.646	98.469	249.5746835938
11.529	34.587	69.174	103.761	257.7808498047
11.788	35.364	70.728	106.092	263.0933
12.257	36.771	73.542	110.313	260.876665625
12.803	38.409	76.818	115.227	247.7537324219
13.405	40.215	80.430	120.645	232.0646503906
14.084	42.252	84.504	126.756	219.1430175781
14.924	44.772	89.544	134.316	210.9026166016
15.582	46.746	93.492	140.238	203.7043331055
15.897	47.691	95.382	143.073	197.5518181641
16.275	48.825	97.650	146.475	194.9645833008
17.108	51.324	102.648	153.972	191.5623154297
17.262	51.786	103.572	155.358	190.3641177734
16.961	50.883	101.766	152.649	197.0537667969
17.850	53.550	107.100	160.650	218.4647654297
18.158	54.474	108.948	163.422	244.1911316406
18.270	54.810	109.620	164.430	254.7397166016
17.871	53.613	107.226	160.839	256.4534169922
17.150	51.450	102.900	154.350	257.4383835938
17.836	53.508	107.016	160.524	257.1285
18.571	55.713	111.426	167.139	255.1650996094
19.257	57.771	115.542	173.313	252.1146837891
